id,brand,category,department,retail_price
13424,Luli Fama,Swim,Women,80.0
13434,Luli Fama,Swim,Women,78.0
13451,Luli Fama,Swim,Women,120.0
13575,Luli Fama,Swim,Women,82.0
13581,Luli Fama,Swim,Women,82.0
13594,Luli Fama,Swim,Women,80.0
1547,Marc Ecko,Fashion Hoodies & Sweatshirts,Women,24.989999771118164
16315,Marc Ecko,Tops & Tees,Men,19.989999771118164
17029,Marc Ecko,Tops & Tees,Men,16.989999771118164
17913,Marc Ecko,Fashion Hoodies & Sweatshirts,Men,47.419998168945312
17973,Marc Ecko,Fashion Hoodies & Sweatshirts,Men,31.239999771118164
20143,Marc Ecko,Suits & Sport Coats,Men,84.660003662109375
20244,Marc Ecko,Suits & Sport Coats,Men,38.75
20296,Marc Ecko,Suits & Sport Coats,Men,114.91000366210938
12564,Nearly Me,Intimates,Women,29.950000762939453
12611,Nearly Me,Intimates,Women,61.0
13884,Rasta/NYE,Accessories,Women,12.949999809265137
14040,Rasta/NYE,Accessories,Women,10.989999771118164
15724,Rasta/NYE,Plus,Women,12.949999809265137
28906,Rasta/NYE,Accessories,Men,9.7200002670288086
26016,Rock Face,Underwear,Men,25.0
6458,Rory Beca,Shorts,Women,44.130001068115234
6578,Rory Beca,Shorts,Women,25.0
6751,Rory Beca,Shorts,Women,49.169998168945312
7696,Rory Beca,Blazers & Jackets,Women,61.979999542236328
7827,Rory Beca,Blazers & Jackets,Women,143.0
19157,Sean John,Sweaters,Men,47.069999694824219
19276,Sean John,Sweaters,Men,42.1599998474121
19461,Sean John,Sweaters,Men,49.930000305175774
19545,Sean John,Sweaters,Men,47.069999694824219
19857,Sean John,Suits & Sport Coats,Men,139.99000549316406
20123,Sean John,Suits & Sport Coats,Men,139.99000549316406
20250,Sean John,Suits & Sport Coats,Men,219.99000549316409
20292,Sean John,Suits & Sport Coats,Men,89.989997863769531
23359,Sean John,Shorts,Men,36.279998779296882
23724,Sean John,Outerwear & Coats,Men,59.9900016784668
23848,Sean John,Outerwear & Coats,Men,39.9900016784668
14095,Serengeti,Accessories,Women,102.58000183105467
179,Southpole,Tops & Tees,Women,19.989999771118164
394,Southpole,Tops & Tees,Women,25.0
445,Southpole,Tops & Tees,Women,25.0
637,Southpole,Tops & Tees,Women,25.0
725,Southpole,Tops & Tees,Women,25.0
1229,Southpole,Sweaters,Women,19.989999771118164
1432,Southpole,Sweaters,Women,25.0
1580,Southpole,Fashion Hoodies & Sweatshirts,Women,39.9900016784668
1638,Southpole,Fashion Hoodies & Sweatshirts,Women,25.0
1701,Southpole,Fashion Hoodies & Sweatshirts,Women,25.0
1814,Southpole,Fashion Hoodies & Sweatshirts,Women,25.0
1826,Southpole,Fashion Hoodies & Sweatshirts,Women,25.0
1937,Southpole,Fashion Hoodies & Sweatshirts,Women,25.0
2020,Southpole,Fashion Hoodies & Sweatshirts,Women,39.9900016784668
2830,Southpole,Active,Women,25.0
3033,Southpole,Active,Women,25.0
4375,Southpole,Jeans,Women,25.0
4540,Southpole,Jeans,Women,29.989999771118164
4780,Southpole,Jeans,Women,25.0
5104,Southpole,Pants & Capris,Women,25.0
5111,Southpole,Pants & Capris,Women,36.0
5112,Southpole,Pants & Capris,Women,25.0
5349,Southpole,Pants & Capris,Women,25.0
5546,Southpole,Pants & Capris,Women,25.0
6326,Southpole,Shorts,Women,25.0
6433,Southpole,Shorts,Women,13.989999771118164
6632,Southpole,Shorts,Women,25.0
8477,Southpole,Outerwear & Coats,Women,39.9900016784668
8617,Southpole,Outerwear & Coats,Women,39.9900016784668
8699,Southpole,Outerwear & Coats,Women,39.9900016784668
9811,Southpole,Sleep & Lounge,Women,25.0
16282,Southpole,Tops & Tees,Men,25.0
16708,Southpole,Tops & Tees,Men,25.0
16865,Southpole,Tops & Tees,Men,25.0
16923,Southpole,Tops & Tees,Men,25.0
17121,Southpole,Fashion Hoodies & Sweatshirts,Men,25.0
17177,Southpole,Fashion Hoodies & Sweatshirts,Men,29.989999771118164
17197,Southpole,Fashion Hoodies & Sweatshirts,Men,39.9900016784668
17262,Southpole,Fashion Hoodies & Sweatshirts,Men,25.0
17398,Southpole,Fashion Hoodies & Sweatshirts,Men,29.989999771118164
19047,Southpole,Sweaters,Men,40.0
20769,Southpole,Jeans,Men,29.989999771118164
20824,Southpole,Jeans,Men,50.0
20856,Southpole,Jeans,Men,25.0
20875,Southpole,Jeans,Men,31.989999771118164
21195,Southpole,Jeans,Men,60.0
21954,Southpole,Pants,Men,29.989999771118164
22027,Southpole,Pants,Men,25.0
22039,Southpole,Pants,Men,25.0
22820,Southpole,Shorts,Men,25.0
22924,Southpole,Shorts,Men,25.0
22957,Southpole,Shorts,Men,25.0
23123,Southpole,Shorts,Men,25.0
23127,Southpole,Shorts,Men,33.0
23286,Southpole,Shorts,Men,33.0
23345,Southpole,Shorts,Men,21.989999771118164
23568,Southpole,Shorts,Men,45.0
23569,Southpole,Shorts,Men,50.0
533,Sport-Tek,Tops & Tees,Women,30.989999771118164
2711,Sport-Tek,Active,Women,36.9099998474121
2905,Sport-Tek,Active,Women,29.180000305175781
17616,Sport-Tek,Fashion Hoodies & Sweatshirts,Men,49.369998931884766
17755,Sport-Tek,Fashion Hoodies & Sweatshirts,Men,30.950000762939453
18294,Sport-Tek,Active,Men,38.0
18386,Sport-Tek,Active,Men,45.119998931884766
18517,Sport-Tek,Active,Men,33.0
5857,Star Ride,Leggings,Women,6.9899997711181641
1612,Sweatsedo,Fashion Hoodies & Sweatshirts,Women,38.0
2247,Sweatsedo,Fashion Hoodies & Sweatshirts,Women,38.0
18508,Sweatsedo,Active,Men,99.0
18609,Sweatsedo,Active,Men,99.0
18792,Sweatsedo,Active,Men,99.0
13400,Swim Stat,Swim,Women,25.989999771118164
14043,Talitania,Accessories,Women,25.899999618530277
15985,Talitania,Plus,Women,25.899999618530277
27558,Teal Cove,Swim,Men,38.0
4288,Tripp NYC,Jeans,Women,55.9900016784668
5321,Tripp NYC,Pants & Capris,Women,48.0
5692,Tripp NYC,Pants & Capris,Women,63.0
5870,Tripp NYC,Leggings,Women,59.950000762939446
6272,Tripp NYC,Leggings,Women,63.0
6393,Tripp NYC,Shorts,Women,48.0
22203,Tripp NYC,Pants,Men,85.0
22239,Tripp NYC,Pants,Men,85.0
22350,Tripp NYC,Pants,Men,85.0
22455,Tripp NYC,Pants,Men,85.0
22646,Tripp NYC,Pants,Men,85.0
22648,Tripp NYC,Pants,Men,87.949996948242173
9722,Turquoise,Sleep & Lounge,Women,69.589996337890625
185,UltraClub,Tops & Tees,Women,43.9900016784668
1939,UltraClub,Fashion Hoodies & Sweatshirts,Women,63.9900016784668
8489,UltraClub,Outerwear & Coats,Women,49.9900016784668
15534,UltraClub,Plus,Women,43.9900016784668
16216,UltraClub,Tops & Tees,Men,39.9900016784668
16418,UltraClub,Tops & Tees,Men,59.9900016784668
16439,UltraClub,Tops & Tees,Men,49.9900016784668
16500,UltraClub,Tops & Tees,Men,30.479999542236328
16638,UltraClub,Tops & Tees,Men,38.200000762939446
16665,UltraClub,Tops & Tees,Men,23.989999771118164
16667,UltraClub,Tops & Tees,Men,39.7599983215332
16681,UltraClub,Tops & Tees,Men,69.989997863769531
16872,UltraClub,Tops & Tees,Men,39.540000915527344
17073,UltraClub,Tops & Tees,Men,20.8700008392334
17244,UltraClub,Fashion Hoodies & Sweatshirts,Men,55.1599998474121
17329,UltraClub,Fashion Hoodies & Sweatshirts,Men,145.99000549316406
17348,UltraClub,Fashion Hoodies & Sweatshirts,Men,40.830001831054688
17509,UltraClub,Fashion Hoodies & Sweatshirts,Men,43.9900016784668
17629,UltraClub,Fashion Hoodies & Sweatshirts,Men,32.400001525878906
17732,UltraClub,Fashion Hoodies & Sweatshirts,Men,52.279998779296882
18252,UltraClub,Active,Men,39.9900016784668
18652,UltraClub,Active,Men,31.170000076293945
19136,UltraClub,Sweaters,Men,29.930000305175781
19186,UltraClub,Sweaters,Men,22.280000686645508
19683,UltraClub,Sweaters,Men,27.420000076293945
19726,UltraClub,Sweaters,Men,27.989999771118164
23909,UltraClub,Outerwear & Coats,Men,124.98999786376952
23946,UltraClub,Outerwear & Coats,Men,39.9900016784668
24062,UltraClub,Outerwear & Coats,Men,131.99000549316406
24323,UltraClub,Outerwear & Coats,Men,35.9900016784668
22936,Weekender,Shorts,Men,42.0
23327,Weekender,Shorts,Men,40.0
16687,White Mt.,Tops & Tees,Men,20.8799991607666
16609,Wolverine,Tops & Tees,Men,46.0
18330,Wolverine,Active,Men,25.0
18460,Wolverine,Active,Men,25.0
18597,Wolverine,Active,Men,25.0
18627,Wolverine,Active,Men,25.0
18779,Wolverine,Active,Men,25.0
21459,Wolverine,Jeans,Men,41.0
21987,Wolverine,Pants,Men,48.979999542236328
22085,Wolverine,Pants,Men,46.0
22089,Wolverine,Pants,Men,47.0
23042,Wolverine,Shorts,Men,36.0
23208,Wolverine,Shorts,Men,43.0
23373,Wolverine,Shorts,Men,29.950000762939453
23608,Wolverine,Shorts,Men,51.029998779296882
24537,Wolverine,Socks,Men,11.0
24664,Wolverine,Socks,Men,12.0
24673,Wolverine,Socks,Men,14.0
25289,Wolverine,Socks,Men,12.0
25557,Wolverine,Underwear,Men,25.0
25618,Wolverine,Underwear,Men,25.0
25638,Wolverine,Underwear,Men,25.0
25721,Wolverine,Underwear,Men,25.0
25734,Wolverine,Underwear,Men,25.0
25831,Wolverine,Underwear,Men,25.0
28760,Wolverine,Accessories,Men,33.0
28889,Wolverine,Accessories,Men,18.0
28930,Wolverine,Accessories,Men,33.0
2076,Abbey Dawn,Fashion Hoodies & Sweatshirts,Women,150.0
2181,Abbey Dawn,Fashion Hoodies & Sweatshirts,Women,64.0
13252,Aerin Rose,Swim,Women,30.0
24065,Blac Label,Outerwear & Coats,Men,14.989999771118164
24074,Blac Label,Outerwear & Coats,Men,25.989999771118164
99,Blue Juice,Tops & Tees,Women,96.0
8257,Blue Juice,Outerwear & Coats,Women,185.0
8260,Blue Juice,Outerwear & Coats,Women,119.06999969482422
4073,Brave Soul,Jumpsuits & Rompers,Women,13.199999809265137
7076,Brave Soul,Shorts,Women,14.449999809265137
17723,Brave Soul,Fashion Hoodies & Sweatshirts,Men,19.450000762939453
3058,Bridgedale,Active,Women,13.949999809265137
9081,Bridgedale,Socks & Hosiery,Women,17.950000762939453
9098,Bridgedale,Socks & Hosiery,Women,16.950000762939453
24861,Bridgedale,Socks,Men,18.950000762939453
24865,Bridgedale,Socks,Men,16.950000762939453
24941,Bridgedale,Socks,Men,15.949999809265137
24947,Bridgedale,Socks,Men,19.950000762939453
25133,Bridgedale,Socks,Men,17.950000762939453
25228,Bridgedale,Socks,Men,16.950000762939453
4694,Cruel Girl,Jeans,Women,64.989997863769531
4760,Cruel Girl,Jeans,Women,57.9900016784668
4874,Cruel Girl,Jeans,Women,64.989997863769531
4932,Cruel Girl,Jeans,Women,65.989997863769531
5084,Cruel Girl,Jeans,Women,69.989997863769531
2463,Cuddl Duds,Active,Women,32.0
2525,Cuddl Duds,Active,Women,58.450000762939446
2652,Cuddl Duds,Active,Women,24.649999618530277
2812,Cuddl Duds,Active,Women,24.0
2843,Cuddl Duds,Active,Women,28.0
2851,Cuddl Duds,Active,Women,30.0
2870,Cuddl Duds,Active,Women,30.0
2917,Cuddl Duds,Active,Women,18.200000762939453
2918,Cuddl Duds,Active,Women,29.989999771118164
2979,Cuddl Duds,Active,Women,32.0
3000,Cuddl Duds,Active,Women,30.350000381469727
3027,Cuddl Duds,Active,Women,36.0
9527,Cuddl Duds,Sleep & Lounge,Women,62.360000610351562
9575,Cuddl Duds,Sleep & Lounge,Women,58.450000762939446
10063,Cuddl Duds,Sleep & Lounge,Women,32.0
10227,Cuddl Duds,Sleep & Lounge,Women,49.900001525878906
3128,Gabby Skye,Dresses,Women,58.799999237060554
3136,Gabby Skye,Dresses,Women,58.799999237060554
3167,Gabby Skye,Dresses,Women,58.799999237060554
3242,Gabby Skye,Dresses,Women,58.799999237060554
3243,Gabby Skye,Dresses,Women,58.799999237060554
3256,Gabby Skye,Dresses,Women,64.800003051757812
3298,Gabby Skye,Dresses,Women,64.800003051757812
3636,Gabby Skye,Dresses,Women,64.800003051757812
3773,Gabby Skye,Dresses,Women,58.799999237060554
28473,Headchange,Accessories,Men,19.950000762939453
2911,Horny Toad,Active,Women,59.950000762939446
2963,Horny Toad,Active,Women,88.0
3271,Horny Toad,Dresses,Women,83.669998168945312
6979,Horny Toad,Shorts,Women,60.520000457763672
7089,Horny Toad,Shorts,Women,59.950000762939446
7131,Horny Toad,Skirts,Women,59.950000762939446
8484,Horny Toad,Outerwear & Coats,Women,85.0
8545,Horny Toad,Outerwear & Coats,Women,94.949996948242173
8696,Horny Toad,Outerwear & Coats,Women,125.0
18661,Horny Toad,Active,Men,87.949996948242173
23259,Horny Toad,Shorts,Men,53.720001220703125
479,Icebreaker,Tops & Tees,Women,80.0
487,Icebreaker,Tops & Tees,Women,90.0
568,Icebreaker,Tops & Tees,Women,112.45999908447266
720,Icebreaker,Tops & Tees,Women,119.98999786376952
859,Icebreaker,Sweaters,Women,139.94999694824219
1509,Icebreaker,Sweaters,Women,250.0
2581,Icebreaker,Active,Women,109.98999786376952
2629,Icebreaker,Active,Women,170.0
2635,Icebreaker,Active,Women,109.98999786376952
2670,Icebreaker,Active,Women,122.22000122070312
2690,Icebreaker,Active,Women,100.0
2819,Icebreaker,Active,Women,64.989997863769531
2849,Icebreaker,Active,Women,209.99000549316409
2889,Icebreaker,Active,Women,19.0
2895,Icebreaker,Active,Women,229.99000549316409
2903,Icebreaker,Active,Women,70.0
2913,Icebreaker,Active,Women,90.989997863769517
3093,Icebreaker,Active,Women,239.99000549316409
3274,Icebreaker,Dresses,Women,100.0
3849,Icebreaker,Dresses,Women,130.0
9250,Icebreaker,Socks & Hosiery,Women,23.950000762939453
16194,Icebreaker,Tops & Tees,Men,109.98999786376952
16240,Icebreaker,Tops & Tees,Men,130.3699951171875
16704,Icebreaker,Tops & Tees,Men,77.989997863769531
16798,Icebreaker,Tops & Tees,Men,64.989997863769531
16960,Icebreaker,Tops & Tees,Men,120.0
18136,Icebreaker,Active,Men,77.989997863769531
18183,Icebreaker,Active,Men,109.98999786376952
18298,Icebreaker,Active,Men,80.0
18307,Icebreaker,Active,Men,40.0
18375,Icebreaker,Active,Men,150.0
18481,Icebreaker,Active,Men,209.99000549316409
18494,Icebreaker,Active,Men,90.989997863769517
18505,Icebreaker,Active,Men,19.0
18520,Icebreaker,Active,Men,40.0
18626,Icebreaker,Active,Men,35.0
18681,Icebreaker,Active,Men,400.0
18690,Icebreaker,Active,Men,120.0
18738,Icebreaker,Active,Men,45.0
19075,Icebreaker,Sweaters,Men,240.0
19115,Icebreaker,Sweaters,Men,180.0
19122,Icebreaker,Sweaters,Men,239.99000549316409
19463,Icebreaker,Sweaters,Men,180.0
19733,Icebreaker,Sweaters,Men,250.0
19775,Icebreaker,Sweaters,Men,220.0
21951,Icebreaker,Pants,Men,77.989997863769531
23849,Icebreaker,Outerwear & Coats,Men,209.99000549316409
23853,Icebreaker,Outerwear & Coats,Men,250.0
23881,Icebreaker,Outerwear & Coats,Men,229.99000549316409
24059,Icebreaker,Outerwear & Coats,Men,350.0
24294,Icebreaker,Outerwear & Coats,Men,189.99000549316409
24450,Icebreaker,Outerwear & Coats,Men,140.0
24691,Icebreaker,Socks,Men,19.0
24737,Icebreaker,Socks,Men,20.0
24742,Icebreaker,Socks,Men,35.0
24837,Icebreaker,Socks,Men,21.0
24841,Icebreaker,Socks,Men,25.950000762939453
24915,Icebreaker,Socks,Men,21.950000762939453
24989,Icebreaker,Socks,Men,19.0
25113,Icebreaker,Socks,Men,18.0
25114,Icebreaker,Socks,Men,17.0
25115,Icebreaker,Socks,Men,18.0
25163,Icebreaker,Socks,Men,19.950000762939453
25254,Icebreaker,Socks,Men,19.5
25299,Icebreaker,Socks,Men,21.5
25317,Icebreaker,Socks,Men,23.0
25320,Icebreaker,Socks,Men,17.950000762939453
25344,Icebreaker,Socks,Men,23.950000762939453
12758,Inches Off,Swim,Women,49.9900016784668
12787,Inches Off,Swim,Women,29.989999771118164
12808,Inches Off,Swim,Women,59.9900016784668
13576,Inches Off,Swim,Women,24.989999771118164
15774,Inches Off,Plus,Women,49.9900016784668
26215,Joe Snyder,Underwear,Men,22.0
27642,Joe Snyder,Swim,Men,22.0
28241,Joe Snyder,Swim,Men,27.0
13753,Kate Spade,Accessories,Women,58.0
13781,Kate Spade,Accessories,Women,129.99000549316406
13817,Kate Spade,Accessories,Women,178.0
13858,Kate Spade,Accessories,Women,84.260002136230483
13868,Kate Spade,Accessories,Women,198.0
13892,Kate Spade,Accessories,Women,91.8499984741211
13925,Kate Spade,Accessories,Women,92.699996948242173
14052,Kate Spade,Accessories,Women,80.639999389648452
14133,Kate Spade,Accessories,Women,78.0
14142,Kate Spade,Accessories,Women,78.0
14166,Kate Spade,Accessories,Women,228.0
14242,Kate Spade,Accessories,Women,198.0
15517,Kate Spade,Plus,Women,58.0
15554,Kate Spade,Plus,Women,129.99000549316406
15621,Kate Spade,Plus,Women,178.0
15678,Kate Spade,Plus,Women,84.260002136230483
15699,Kate Spade,Plus,Women,198.0
15750,Kate Spade,Plus,Women,91.8499984741211
15806,Kate Spade,Plus,Women,92.699996948242173
11830,Kleinert's,Intimates,Women,19.5
12419,Kleinert's,Intimates,Women,15.5
12548,Kleinert's,Intimates,Women,10.989999771118164
26237,Kleinert's,Underwear,Men,26.989999771118164
26251,Kleinert's,Underwear,Men,25.989999771118164
799,Magaschoni,Sweaters,Women,320.0
899,Magaschoni,Sweaters,Women,378.0
978,Magaschoni,Sweaters,Women,318.0
990,Magaschoni,Sweaters,Women,274.0
1052,Magaschoni,Sweaters,Women,588.0
1112,Magaschoni,Sweaters,Women,344.0
1315,Magaschoni,Sweaters,Women,348.0
7649,Magaschoni,Blazers & Jackets,Women,698.0
15636,Maria Rosa,Plus,Women,12.0
16598,Neil Allyn,Tops & Tees,Men,59.950000762939446
16712,Neil Allyn,Tops & Tees,Men,31.979999542236328
16942,Neil Allyn,Tops & Tees,Men,31.979999542236328
1589,Paul Frank,Fashion Hoodies & Sweatshirts,Women,48.0
1608,Paul Frank,Fashion Hoodies & Sweatshirts,Women,55.0
1719,Paul Frank,Fashion Hoodies & Sweatshirts,Women,58.0
1815,Paul Frank,Fashion Hoodies & Sweatshirts,Women,38.0
1844,Paul Frank,Fashion Hoodies & Sweatshirts,Women,48.0
1900,Paul Frank,Fashion Hoodies & Sweatshirts,Women,28.0
1943,Paul Frank,Fashion Hoodies & Sweatshirts,Women,48.0
1955,Paul Frank,Fashion Hoodies & Sweatshirts,Women,38.0
1979,Paul Frank,Fashion Hoodies & Sweatshirts,Women,49.939998626708977
2021,Paul Frank,Fashion Hoodies & Sweatshirts,Women,63.950000762939446
2054,Paul Frank,Fashion Hoodies & Sweatshirts,Women,64.0
2064,Paul Frank,Fashion Hoodies & Sweatshirts,Women,39.400001525878906
2082,Paul Frank,Fashion Hoodies & Sweatshirts,Women,64.0
2378,Paul Frank,Fashion Hoodies & Sweatshirts,Women,48.0
9523,Paul Frank,Sleep & Lounge,Women,38.0
9550,Paul Frank,Sleep & Lounge,Women,26.0
9593,Paul Frank,Sleep & Lounge,Women,25.0
9622,Paul Frank,Sleep & Lounge,Women,24.0
9629,Paul Frank,Sleep & Lounge,Women,22.0
9794,Paul Frank,Sleep & Lounge,Women,25.0
9826,Paul Frank,Sleep & Lounge,Women,26.0
9866,Paul Frank,Sleep & Lounge,Women,38.0
10052,Paul Frank,Sleep & Lounge,Women,25.0
10084,Paul Frank,Sleep & Lounge,Women,28.0
10116,Paul Frank,Sleep & Lounge,Women,32.619998931884766
10137,Paul Frank,Sleep & Lounge,Women,38.0
10156,Paul Frank,Sleep & Lounge,Women,25.0
10173,Paul Frank,Sleep & Lounge,Women,20.0
10218,Paul Frank,Sleep & Lounge,Women,32.619998931884766
10266,Paul Frank,Sleep & Lounge,Women,30.0
10282,Paul Frank,Sleep & Lounge,Women,20.0
28462,Plain Hats,Accessories,Men,4.9899997711181641
25673,Power Club,Underwear,Men,26.989999771118164
21385,River Road,Jeans,Men,42.979999542236328
22302,River Road,Pants,Men,39.880001068115234
22689,River Road,Pants,Men,39.880001068115234
23330,River Road,Shorts,Men,36.880001068115234
23396,River Road,Shorts,Men,24.8799991607666
620,Sag Harbor,Tops & Tees,Women,25.0
886,Sag Harbor,Sweaters,Women,33.25
985,Sag Harbor,Sweaters,Women,27.930000305175781
1111,Sag Harbor,Sweaters,Women,25.0
1226,Sag Harbor,Sweaters,Women,27.930000305175781
1238,Sag Harbor,Sweaters,Women,31.920000076293945
1424,Sag Harbor,Sweaters,Women,25.0
1440,Sag Harbor,Sweaters,Women,29.479999542236328
1495,Sag Harbor,Sweaters,Women,31.920000076293945
5127,Sag Harbor,Pants & Capris,Women,28.0
5293,Sag Harbor,Pants & Capris,Women,28.0
5309,Sag Harbor,Pants & Capris,Women,22.989999771118164
5352,Sag Harbor,Pants & Capris,Women,25.0
5389,Sag Harbor,Pants & Capris,Women,25.0
5477,Sag Harbor,Pants & Capris,Women,25.0
5504,Sag Harbor,Pants & Capris,Women,25.200000762939453
5581,Sag Harbor,Pants & Capris,Women,25.0
5635,Sag Harbor,Pants & Capris,Women,29.260000228881839
5669,Sag Harbor,Pants & Capris,Women,28.0
7214,Sag Harbor,Skirts,Women,25.0
7514,Sag Harbor,Blazers & Jackets,Women,48.0
15978,Sag Harbor,Plus,Women,28.0
4038,Soho Girls,Dresses,Women,8.9899997711181641
5726,Soho Girls,Leggings,Women,6.9899997711181641
5742,Soho Girls,Leggings,Women,10.989999771118164
5762,Soho Girls,Leggings,Women,7.9899997711181632
5765,Soho Girls,Leggings,Women,6.9899997711181641
5795,Soho Girls,Leggings,Women,6.9899997711181641
5838,Soho Girls,Leggings,Women,10.989999771118164
5876,Soho Girls,Leggings,Women,4.9899997711181641
5896,Soho Girls,Leggings,Women,6.9899997711181641
5991,Soho Girls,Leggings,Women,6.9899997711181641
6003,Soho Girls,Leggings,Women,6.9899997711181641
6029,Soho Girls,Leggings,Women,7.9899997711181632
6088,Soho Girls,Leggings,Women,6.9899997711181641
6145,Soho Girls,Leggings,Women,6.9899997711181641
6162,Soho Girls,Leggings,Women,19.989999771118164
6204,Soho Girls,Leggings,Women,8.9899997711181641
6214,Soho Girls,Leggings,Women,11.989999771118164
6245,Soho Girls,Leggings,Women,8.9899997711181641
6247,Soho Girls,Leggings,Women,8.8900003433227557
6257,Soho Girls,Leggings,Women,8.9899997711181641
7154,Soho Girls,Skirts,Women,7.690000057220459
9363,Soho Girls,Socks & Hosiery,Women,7.9899997711181632
9379,Soho Girls,Socks & Hosiery,Women,7.9899997711181632
9412,Soho Girls,Socks & Hosiery,Women,7.9899997711181632
9451,Soho Girls,Socks & Hosiery,Women,7.9899997711181632
12999,Stohlquist,Swim,Women,35.580001831054688
13120,Stohlquist,Swim,Women,77.949996948242173
13567,Stohlquist,Swim,Women,31.920000076293945
27641,Stohlquist,Swim,Men,35.580001831054688
27870,Stohlquist,Swim,Men,78.9000015258789
27873,Stohlquist,Swim,Men,30.700000762939453
27909,Stohlquist,Swim,Men,46.799999237060554
16859,Undefeated,Tops & Tees,Men,25.989999771118164
18335,Undefeated,Active,Men,54.9900016784668
3430,Wallflower,Dresses,Women,24.25
4310,Wallflower,Jeans,Women,24.5
4336,Wallflower,Jeans,Women,29.5
4355,Wallflower,Jeans,Women,24.5
4401,Wallflower,Jeans,Women,24.5
4417,Wallflower,Jeans,Women,32.5
4585,Wallflower,Jeans,Women,28.5
4587,Wallflower,Jeans,Women,44.0
4632,Wallflower,Jeans,Women,24.5
4682,Wallflower,Jeans,Women,26.5
4831,Wallflower,Jeans,Women,16.989999771118164
4858,Wallflower,Jeans,Women,24.5
4939,Wallflower,Jeans,Women,16.989999771118164
4986,Wallflower,Jeans,Women,28.5
5015,Wallflower,Jeans,Women,21.989999771118164
6288,Wallflower,Shorts,Women,14.5
6314,Wallflower,Shorts,Women,17.5
6328,Wallflower,Shorts,Women,17.5
6382,Wallflower,Shorts,Women,16.5
6394,Wallflower,Shorts,Women,12.989999771118164
7155,Wallflower,Skirts,Women,18.0
7591,Wallflower,Blazers & Jackets,Women,29.5
15666,Wallflower,Plus,Women,29.5
20872,Worn Jeans,Jeans,Men,59.959999084472656
22582,Worn Jeans,Pants,Men,89.5
2954,Wrightsock,Active,Women,33.0
9195,Wrightsock,Socks & Hosiery,Women,10.359999656677246
9230,Wrightsock,Socks & Hosiery,Women,9.5600004196167
9266,Wrightsock,Socks & Hosiery,Women,9.0
9336,Wrightsock,Socks & Hosiery,Women,36.0
9360,Wrightsock,Socks & Hosiery,Women,33.0
18531,Wrightsock,Active,Men,28.450000762939453
18576,Wrightsock,Active,Men,11.899999618530272
18640,Wrightsock,Active,Men,36.0
18721,Wrightsock,Active,Men,17.489999771118164
18780,Wrightsock,Active,Men,25.0
24702,Wrightsock,Socks,Men,28.450000762939453
24719,Wrightsock,Socks,Men,11.899999618530272
24740,Wrightsock,Socks,Men,36.0
24796,Wrightsock,Socks,Men,17.489999771118164
24822,Wrightsock,Socks,Men,25.0
24874,Wrightsock,Socks,Men,11.899999618530272
24921,Wrightsock,Socks,Men,33.0
24940,Wrightsock,Socks,Men,11.050000190734863
24949,Wrightsock,Socks,Men,33.0
24957,Wrightsock,Socks,Men,30.0
24977,Wrightsock,Socks,Men,42.0
24999,Wrightsock,Socks,Men,30.0
25003,Wrightsock,Socks,Men,19.950000762939453
25045,Wrightsock,Socks,Men,24.0
25100,Wrightsock,Socks,Men,9.5600004196167
25262,Wrightsock,Socks,Men,14.0
25264,Wrightsock,Socks,Men,36.0
25293,Wrightsock,Socks,Men,25.0
13972,beltiscool,Accessories,Women,5.0900001525878906
2888,007Lingerie,Active,Women,7.9800000190734863
9863,007Lingerie,Sleep & Lounge,Women,18.659999847412109
10688,007Lingerie,Intimates,Women,7.9800000190734863
1200,Adi Designs,Sweaters,Women,35.9900016784668
9738,Aimee Gowns,Sleep & Lounge,Women,39.950000762939446
14708,Aimee Gowns,Maternity,Women,49.950000762939446
11343,Ann Michell,Intimates,Women,71.699996948242188
13825,Barmah Hats,Accessories,Women,84.0
15631,Barmah Hats,Plus,Women,84.0
28976,Barmah Hats,Accessories,Men,78.0
2083,Bigmansland,Fashion Hoodies & Sweatshirts,Women,28.989999771118164
17052,Bigmansland,Tops & Tees,Men,31.989999771118164
17753,Bigmansland,Fashion Hoodies & Sweatshirts,Men,62.9900016784668
19547,Bigmansland,Sweaters,Men,71.989997863769531
21077,Bigmansland,Jeans,Men,71.989997863769531
21139,Bigmansland,Jeans,Men,53.9900016784668
21788,Bigmansland,Pants,Men,54.979999542236328
21851,Bigmansland,Pants,Men,68.989997863769531
22368,Bigmansland,Pants,Men,42.9900016784668
22988,Bigmansland,Shorts,Men,67.989997863769531
26069,Bigmansland,Underwear,Men,20.989999771118164
2302,Blanks Plus,Fashion Hoodies & Sweatshirts,Women,25.950000762939453
7152,Blanks Plus,Skirts,Women,33.9900016784668
13864,Buckle Down,Accessories,Women,19.989999771118164
14058,Buckle Down,Accessories,Women,24.989999771118164
14181,Buckle Down,Accessories,Women,18.709999084472656
14184,Buckle Down,Accessories,Women,24.989999771118164
13893,Cashmere HS,Accessories,Women,47.9900016784668
15707,Cashmere HS,Plus,Women,47.9900016784668
28629,City Hunter,Accessories,Men,15.989999771118164
8036,City Lights,Clothing Sets,Women,199.94999694824216
1583,Cleverbrand,Fashion Hoodies & Sweatshirts,Women,19.989999771118164
17165,Cleverbrand,Fashion Hoodies & Sweatshirts,Men,19.989999771118164
12129,Delta Burke,Intimates,Women,19.989999771118164
