date,channel,spend
2022-12-07,Search,1.8878048780487804
2022-12-07,Search,5.663414634146341
2022-12-07,Search,2.8317073170731706
2022-12-07,Facebook,1.8457317073170731
2022-12-07,Search,0.9439024390243902
2022-12-07,Search,2.8317073170731706
2022-12-07,Organic,0.0
2022-12-07,Search,0.9439024390243902
2022-12-07,Facebook,0.6152439024390244
2022-12-07,Search,0.9439024390243902
2022-12-07,Search,0.9439024390243902
2022-12-07,Organic,0.0
2022-12-07,Organic,0.0
2022-12-07,Search,0.9439024390243902
2022-12-07,Email,0.03
2022-12-07,Facebook,0.6152439024390244
2022-12-07,Facebook,0.6152439024390244
2022-12-08,Search,4.7195121951219505
2022-12-08,Search,0.9439024390243902
2022-12-08,Search,2.8317073170731706
2022-12-08,Search,0.9439024390243902
2022-12-08,Facebook,0.6152439024390244
2022-12-08,Email,0.03
2022-12-08,Organic,0.0
2022-12-08,Search,0.9439024390243902
2022-12-08,Organic,0.0
2022-12-08,Email,0.03
2022-12-08,Facebook,0.6152439024390244
2022-12-08,Display,0.29329268292682925
2022-12-08,Search,0.9439024390243902
2022-12-08,Search,2.8317073170731706
2022-12-08,Facebook,1.2304878048780488
2022-12-08,Organic,0.0
2022-12-08,Search,0.9439024390243902
2022-12-08,Organic,0.0
2022-12-08,Search,9.439024390243901
2022-12-08,Organic,0.0
2022-12-08,Search,3.7756097560975608
2022-12-08,Facebook,0.6152439024390244
2022-12-08,Search,2.8317073170731706
2022-12-08,Search,0.9439024390243902
2022-12-08,Facebook,0.6152439024390244
2022-12-08,Organic,0.0
2022-12-08,Search,0.9439024390243902
2022-12-08,Search,2.8317073170731706
2022-12-08,Search,14.158536585365853
2022-12-08,Organic,0.0
2022-12-08,Email,0.03
2022-12-08,Organic,0.0
2022-12-08,Display,0.29329268292682925
2022-12-08,Search,2.8317073170731706
2022-12-08,Search,0.9439024390243902
2022-12-08,Search,3.7756097560975608
2022-12-09,Search,0.9439024390243902
2022-12-09,Search,0.9439024390243902
2022-12-09,Organic,0.0
2022-12-09,Search,9.439024390243901
2022-12-09,Search,0.9439024390243902
2022-12-09,Facebook,1.2304878048780488
2022-12-09,Search,2.8317073170731706
2022-12-09,Search,0.9439024390243902
2022-12-09,Search,0.9439024390243902
2022-12-09,Search,0.9439024390243902
2022-12-09,Display,0.29329268292682925
2022-12-09,Search,0.9439024390243902
2022-12-09,Search,3.7756097560975608
2022-12-09,Search,1.8878048780487804
2022-12-09,Email,0.03
2022-12-09,Search,0.9439024390243902
2022-12-09,Search,0.9439024390243902
2022-12-09,Search,13.214634146341464
2022-12-09,Search,0.9439024390243902
2022-12-09,Organic,0.0
2022-12-09,Display,0.29329268292682925
2022-12-09,Organic,0.0
2022-12-09,Email,0.03
2022-12-09,Search,1.8878048780487804
2022-12-09,Organic,0.0
2022-12-09,Search,0.9439024390243902
2022-12-09,Display,0.29329268292682925
2022-12-09,Search,1.8878048780487804
2022-12-09,Organic,0.0
2022-12-09,Organic,0.0
2022-12-09,Facebook,0.6152439024390244
2022-12-09,Search,4.7195121951219505
2022-12-09,Organic,0.0
2022-12-09,Facebook,0.6152439024390244
2022-12-09,Organic,0.0
2022-12-09,Search,0.9439024390243902
2022-12-09,Search,1.8878048780487804
2022-12-09,Search,1.8878048780487804
2022-12-09,Search,1.8878048780487804
2022-12-09,Search,0.9439024390243902
2022-12-09,Email,0.03
2022-12-09,Search,0.9439024390243902
2022-12-09,Display,0.29329268292682925
2022-12-10,Display,0.29329268292682925
2022-12-10,Display,0.29329268292682925
2022-12-10,Search,1.8878048780487804
2022-12-10,Display,0.29329268292682925
2022-12-10,Search,8.495121951219511
2022-12-10,Search,0.9439024390243902
2022-12-10,Search,1.8878048780487804
2022-12-10,Organic,0.0
2022-12-10,Search,0.9439024390243902
2022-12-10,Search,0.9439024390243902
2022-12-10,Facebook,1.2304878048780488
2022-12-10,Search,0.9439024390243902
2022-12-10,Search,0.9439024390243902
2022-12-10,Facebook,0.6152439024390244
2022-12-10,Organic,0.0
2022-12-10,Email,0.03
2022-12-10,Email,0.06
2022-12-10,Email,0.03
2022-12-10,Search,5.663414634146341
2022-12-10,Search,1.8878048780487804
2022-12-10,Search,0.9439024390243902
2022-12-10,Organic,0.0
2022-12-10,Email,0.06
2022-12-10,Search,0.9439024390243902
2022-12-10,Search,1.8878048780487804
2022-12-10,Search,2.8317073170731706
2022-12-10,Search,0.9439024390243902
2022-12-10,Email,0.03
2022-12-10,Search,2.8317073170731706
2022-12-10,Search,0.9439024390243902
2022-12-10,Search,2.8317073170731706
2022-12-10,Search,1.8878048780487804
2022-12-10,Search,0.9439024390243902
2022-12-10,Email,0.03
2022-12-10,Email,0.03
2022-12-10,Email,0.06
2022-12-10,Search,1.8878048780487804
2022-12-10,Search,1.8878048780487804
2022-12-10,Search,1.8878048780487804
2022-12-10,Search,3.7756097560975608
2022-12-10,Organic,0.0
2022-12-10,Search,4.7195121951219505
2022-12-10,Organic,0.0
2022-12-10,Search,2.8317073170731706
2022-12-11,Email,0.03
2022-12-11,Search,3.7756097560975608
2022-12-11,Organic,0.0
2022-12-11,Search,4.7195121951219505
2022-12-11,Search,0.9439024390243902
2022-12-11,Search,0.9439024390243902
2022-12-11,Search,12.270731707317072
2022-12-11,Email,0.03
2022-12-11,Organic,0.0
2022-12-11,Search,13.214634146341464
2022-12-11,Search,0.9439024390243902
2022-12-11,Display,0.29329268292682925
2022-12-11,Search,5.663414634146341
2022-12-11,Search,0.9439024390243902
2022-12-11,Search,0.9439024390243902
2022-12-11,Organic,0.0
2022-12-11,Organic,0.0
2022-12-11,Search,0.9439024390243902
2022-12-11,Search,0.9439024390243902
2022-12-11,Search,0.9439024390243902
2022-12-11,Search,1.8878048780487804
2022-12-11,Organic,0.0
2022-12-11,Search,0.9439024390243902
2022-12-11,Email,0.06
2022-12-11,Search,0.9439024390243902
2022-12-11,Email,0.03
2022-12-11,Search,1.8878048780487804
2022-12-11,Search,2.8317073170731706
2022-12-11,Organic,0.0
2022-12-11,Organic,0.0
2022-12-11,Organic,0.0
2022-12-11,Search,1.8878048780487804
2022-12-11,Email,0.03
2022-12-11,Search,0.9439024390243902
2022-12-11,Organic,0.0
2022-12-11,Facebook,0.6152439024390244
2022-12-11,Search,1.8878048780487804
2022-12-11,Search,5.663414634146341
2022-12-11,Search,0.9439024390243902
2022-12-11,Email,0.03
2022-12-11,Search,1.8878048780487804
2022-12-11,Search,0.9439024390243902
2022-12-11,Facebook,2.4609756097560975
2022-12-12,Facebook,0.6152439024390244
2022-12-12,Search,0.9439024390243902
2022-12-12,Search,1.8878048780487804
2022-12-12,Search,4.7195121951219505
2022-12-12,Search,2.8317073170731706
2022-12-12,Search,0.9439024390243902
2022-12-12,Search,0.9439024390243902
2022-12-12,Organic,0.0
2022-12-12,Search,6.607317073170732
2022-12-12,Organic,0.0
2022-12-12,Organic,0.0
2022-12-12,Search,1.8878048780487804
2022-12-12,Organic,0.0
2022-12-12,Search,0.9439024390243902
2022-12-12,Search,1.8878048780487804
2022-12-12,Organic,0.0
2022-12-12,Organic,0.0
2022-12-12,Organic,0.0
2022-12-12,Search,7.5512195121951216
2022-12-12,Search,6.607317073170732
2022-12-12,Email,0.06
2022-12-12,Search,0.9439024390243902
2022-12-12,Email,0.06
2022-12-12,Email,0.03
2022-12-12,Search,0.9439024390243902
2022-12-12,Search,1.8878048780487804
2022-12-12,Search,3.7756097560975608
2022-12-12,Email,0.03
2022-12-12,Organic,0.0
2022-12-12,Organic,0.0
2022-12-12,Search,3.7756097560975608
2022-12-12,Search,0.9439024390243902
2022-12-12,Search,0.9439024390243902
2022-12-12,Organic,0.0
2022-12-12,Search,0.9439024390243902
2022-12-12,Organic,0.0
2022-12-12,Search,0.9439024390243902
2022-12-12,Search,1.8878048780487804
2022-12-12,Search,0.9439024390243902
2022-12-12,Display,0.29329268292682925
2022-12-12,Display,0.29329268292682925
2022-12-12,Search,0.9439024390243902
2022-12-13,Search,2.8317073170731706
2022-12-13,Search,4.7195121951219505
2022-12-13,Display,0.5865853658536585
2022-12-13,Organic,0.0
2022-12-13,Organic,0.0
2022-12-13,Search,2.8317073170731706
2022-12-13,Search,9.439024390243901
2022-12-13,Search,0.9439024390243902
2022-12-13,Email,0.03
2022-12-13,Facebook,0.6152439024390244
2022-12-13,Email,0.03
2022-12-13,Email,0.03
2022-12-13,Facebook,1.2304878048780488
2022-12-13,Facebook,0.6152439024390244
2022-12-13,Search,0.9439024390243902
2022-12-13,Organic,0.0
2022-12-13,Search,0.9439024390243902
2022-12-13,Display,0.29329268292682925
2022-12-13,Display,0.29329268292682925
2022-12-13,Search,0.9439024390243902
2022-12-13,Search,2.8317073170731706
2022-12-13,Search,0.9439024390243902
2022-12-13,Organic,0.0
2022-12-13,Search,0.9439024390243902
2022-12-13,Facebook,0.6152439024390244
2022-12-13,Search,0.9439024390243902
2022-12-13,Search,11.326829268292682
2022-12-13,Search,2.8317073170731706
2022-12-13,Organic,0.0
2022-12-13,Organic,0.0
2022-12-13,Email,0.03
2022-12-13,Search,0.9439024390243902
2022-12-13,Organic,0.0
2022-12-13,Organic,0.0
2022-12-13,Search,1.8878048780487804
2022-12-13,Search,5.663414634146341
2022-12-13,Search,0.9439024390243902
2022-12-13,Search,0.9439024390243902
2022-12-13,Search,1.8878048780487804
2022-12-13,Search,3.7756097560975608
2022-12-14,Organic,0.0
2022-12-14,Search,0.9439024390243902
2022-12-14,Search,1.8878048780487804
2022-12-14,Email,0.03
2022-12-14,Search,4.7195121951219505
2022-12-14,Facebook,0.6152439024390244
2022-12-14,Search,0.9439024390243902
2022-12-14,Search,9.439024390243901
2022-12-14,Organic,0.0
2022-12-14,Search,0.9439024390243902
2022-12-14,Search,0.9439024390243902
2022-12-14,Display,0.29329268292682925
2022-12-14,Search,3.7756097560975608
2022-12-14,Search,0.9439024390243902
2022-12-14,Search,5.663414634146341
2022-12-14,Search,1.8878048780487804
2022-12-14,Search,0.9439024390243902
2022-12-14,Email,0.03
2022-12-14,Organic,0.0
2022-12-14,Organic,0.0
2022-12-14,Organic,0.0
2022-12-14,Search,0.9439024390243902
2022-12-14,Email,0.03
2022-12-14,Facebook,0.6152439024390244
2022-12-14,Email,0.03
2022-12-14,Facebook,0.6152439024390244
2022-12-14,Search,2.8317073170731706
2022-12-14,Search,4.7195121951219505
2022-12-14,Search,6.607317073170732
2022-12-14,Search,0.9439024390243902
2022-12-14,Search,0.9439024390243902
2022-12-14,Organic,0.0
2022-12-14,Facebook,1.2304878048780488
2022-12-14,Organic,0.0
2022-12-14,Search,0.9439024390243902
2022-12-14,Search,1.8878048780487804
2022-12-14,Organic,0.0
2022-12-14,Search,0.9439024390243902
2022-12-14,Organic,0.0
2022-12-14,Search,0.9439024390243902
2022-12-14,Facebook,1.2304878048780488
2022-12-14,Facebook,0.6152439024390244
2022-12-14,Email,0.03
2022-12-14,Search,0.9439024390243902
2022-12-14,Email,0.03
2022-12-15,Search,0.9439024390243902
2022-12-15,Organic,0.0
2022-12-15,Search,4.7195121951219505
2022-12-15,Search,0.9439024390243902
2022-12-15,Organic,0.0
2022-12-15,Organic,0.0
2022-12-15,Organic,0.0
2022-12-15,Organic,0.0
2022-12-15,Search,0.9439024390243902
2022-12-15,Email,0.03
2022-12-15,Email,0.03
2022-12-15,Search,0.9439024390243902
2022-12-15,Search,2.8317073170731706
2022-12-15,Display,0.5865853658536585
2022-12-15,Search,1.8878048780487804
2022-12-15,Facebook,0.6152439024390244
2022-12-15,Display,0.29329268292682925
2022-12-15,Organic,0.0
2022-12-15,Search,0.9439024390243902
2022-12-15,Search,3.7756097560975608
2022-12-15,Facebook,0.6152439024390244
2022-12-15,Email,0.06
2022-12-15,Organic,0.0
2022-12-15,Organic,0.0
2022-12-15,Facebook,0.6152439024390244
2022-12-15,Organic,0.0
2022-12-15,Search,2.8317073170731706
2022-12-15,Search,2.8317073170731706
2022-12-15,Email,0.03
2022-12-15,Search,8.495121951219511
2022-12-15,Search,0.9439024390243902
2022-12-15,Search,0.9439024390243902
2022-12-15,Organic,0.0
2022-12-15,Search,1.8878048780487804
2022-12-15,Search,2.8317073170731706
2022-12-15,Search,0.9439024390243902
2022-12-15,Email,0.06
2022-12-15,Search,2.8317073170731706
2022-12-15,Search,0.9439024390243902
2022-12-15,Search,0.9439024390243902
2022-12-15,Search,0.9439024390243902
2022-12-15,Search,0.9439024390243902
2022-12-15,Search,0.9439024390243902
2022-12-15,Display,0.29329268292682925
2022-12-16,Search,0.9439024390243902
2022-12-16,Search,0.9439024390243902
2022-12-16,Search,0.9439024390243902
2022-12-16,Search,0.9439024390243902
2022-12-16,Email,0.03
2022-12-16,Email,0.03
2022-12-16,Search,0.9439024390243902
2022-12-16,Search,1.8878048780487804
2022-12-16,Search,2.8317073170731706
2022-12-16,Search,2.8317073170731706
2022-12-16,Search,2.8317073170731706
2022-12-16,Search,2.8317073170731706
2022-12-16,Display,0.5865853658536585
2022-12-16,Search,2.8317073170731706
2022-12-16,Email,0.03
2022-12-16,Display,0.29329268292682925
2022-12-16,Organic,0.0
2022-12-16,Organic,0.0
2022-12-16,Search,0.9439024390243902
2022-12-16,Search,15.102439024390243
2022-12-16,Organic,0.0
2022-12-16,Facebook,0.6152439024390244
2022-12-16,Search,0.9439024390243902
2022-12-16,Search,4.7195121951219505
2022-12-16,Search,0.9439024390243902
2022-12-16,Search,0.9439024390243902
2022-12-16,Organic,0.0
2022-12-16,Search,0.9439024390243902
2022-12-16,Email,0.03
2022-12-16,Search,6.607317073170732
2022-12-16,Search,2.8317073170731706
2022-12-16,Organic,0.0
2022-12-16,Search,0.9439024390243902
2022-12-16,Search,2.8317073170731706
2022-12-16,Organic,0.0
2022-12-17,Search,0.9439024390243902
2022-12-17,Search,2.8317073170731706
2022-12-17,Display,0.5865853658536585
2022-12-17,Search,0.9439024390243902
2022-12-17,Email,0.03
2022-12-17,Display,0.5865853658536585
2022-12-17,Email,0.03
2022-12-17,Search,2.8317073170731706
2022-12-17,Organic,0.0
2022-12-17,Display,0.29329268292682925
2022-12-17,Search,0.9439024390243902
2022-12-17,Search,0.9439024390243902
2022-12-17,Organic,0.0
2022-12-17,Display,0.5865853658536585
2022-12-17,Search,6.607317073170732
2022-12-17,Search,0.9439024390243902
2022-12-17,Display,0.5865853658536585
2022-12-17,Organic,0.0
2022-12-17,Search,0.9439024390243902
2022-12-17,Search,0.9439024390243902
2022-12-17,Email,0.03
2022-12-17,Display,0.29329268292682925
2022-12-17,Search,2.8317073170731706
2022-12-17,Search,2.8317073170731706
2022-12-17,Organic,0.0
2022-12-17,Search,0.9439024390243902
2022-12-17,Organic,0.0
2022-12-17,Email,0.03
2022-12-17,Organic,0.0
2022-12-17,Display,0.29329268292682925
2022-12-17,Display,0.29329268292682925
2022-12-17,Search,4.7195121951219505
2022-12-17,Organic,0.0
2022-12-17,Search,0.9439024390243902
2022-12-17,Search,0.9439024390243902
2022-12-17,Organic,0.0
2022-12-17,Search,0.9439024390243902
2022-12-17,Search,4.7195121951219505
2022-12-17,Organic,0.0
2022-12-17,Facebook,0.6152439024390244
2022-12-17,Search,8.495121951219511
2022-12-17,Email,0.03
2022-12-17,Search,0.9439024390243902
2022-12-18,Search,0.9439024390243902
2022-12-18,Facebook,0.6152439024390244
2022-12-18,Display,0.29329268292682925
2022-12-18,Search,0.9439024390243902
2022-12-18,Display,0.29329268292682925
2022-12-18,Email,0.03
2022-12-18,Facebook,0.6152439024390244
2022-12-18,Facebook,0.6152439024390244
2022-12-18,Organic,0.0
2022-12-18,Email,0.03
2022-12-18,Search,1.8878048780487804
2022-12-18,Organic,0.0
2022-12-18,Display,0.29329268292682925
2022-12-18,Display,0.29329268292682925
2022-12-18,Display,0.29329268292682925
2022-12-18,Search,4.7195121951219505
2022-12-18,Email,0.03
2022-12-18,Email,0.06
2022-12-18,Facebook,0.6152439024390244
2022-12-18,Search,0.9439024390243902
2022-12-18,Search,0.9439024390243902
2022-12-18,Search,2.8317073170731706
2022-12-18,Facebook,1.8457317073170731
2022-12-18,Search,0.9439024390243902
2022-12-18,Search,1.8878048780487804
2022-12-18,Search,11.326829268292682
2022-12-18,Search,3.7756097560975608
2022-12-18,Search,1.8878048780487804
2022-12-18,Search,0.9439024390243902
2022-12-18,Email,0.03
2022-12-18,Organic,0.0
2022-12-18,Email,0.03
2022-12-18,Display,0.5865853658536585
2022-12-18,Search,2.8317073170731706
2022-12-18,Facebook,1.2304878048780488
2022-12-18,Search,5.663414634146341
2022-12-18,Search,1.8878048780487804
2022-12-18,Search,0.9439024390243902
2022-12-18,Search,1.8878048780487804
2022-12-18,Organic,0.0
2022-12-18,Search,1.8878048780487804
2022-12-18,Search,2.8317073170731706
2022-12-18,Organic,0.0
2022-12-18,Facebook,0.6152439024390244
2022-12-18,Organic,0.0
2022-12-18,Search,0.9439024390243902
2022-12-18,Display,0.29329268292682925
2022-12-18,Organic,0.0
2022-12-18,Search,1.8878048780487804
2022-12-18,Organic,0.0
2022-12-18,Search,0.9439024390243902
2022-12-19,Facebook,0.6152439024390244
2022-12-19,Search,0.9439024390243902
2022-12-19,Email,0.03
2022-12-19,Search,1.8878048780487804
2022-12-19,Display,0.29329268292682925
2022-12-19,Search,8.495121951219511
2022-12-19,Facebook,0.6152439024390244
2022-12-19,Search,1.8878048780487804
2022-12-19,Search,0.9439024390243902
2022-12-19,Organic,0.0
2022-12-19,Search,1.8878048780487804
2022-12-19,Search,0.9439024390243902
2022-12-19,Email,0.03
2022-12-19,Search,0.9439024390243902
2022-12-19,Search,1.8878048780487804
2022-12-19,Email,0.09
2022-12-19,Facebook,0.6152439024390244
2022-12-19,Search,1.8878048780487804
2022-12-19,Display,0.29329268292682925
2022-12-19,Search,4.7195121951219505
2022-12-19,Email,0.03
2022-12-19,Email,0.09
2022-12-19,Search,0.9439024390243902
2022-12-19,Search,3.7756097560975608
2022-12-19,Organic,0.0
2022-12-19,Email,0.03
2022-12-19,Search,2.8317073170731706
2022-12-19,Search,1.8878048780487804
2022-12-19,Search,2.8317073170731706
2022-12-19,Organic,0.0
2022-12-19,Email,0.03
2022-12-19,Search,12.270731707317072
2022-12-19,Search,0.9439024390243902
2022-12-19,Search,2.8317073170731706
2022-12-19,Display,0.29329268292682925
2022-12-19,Organic,0.0
2022-12-19,Search,1.8878048780487804
2022-12-19,Search,0.9439024390243902
2022-12-19,Search,2.8317073170731706
2022-12-19,Search,1.8878048780487804
2022-12-19,Facebook,0.6152439024390244
2022-12-19,Email,0.09
2022-12-19,Organic,0.0
2022-12-19,Organic,0.0
2022-12-19,Search,2.8317073170731706
2022-12-19,Search,1.8878048780487804
2022-12-19,Email,0.03
2022-12-19,Organic,0.0
2022-12-20,Search,3.7756097560975608
2022-12-20,Email,0.03
2022-12-20,Organic,0.0
2022-12-20,Search,0.9439024390243902
2022-12-20,Search,1.8878048780487804
2022-12-20,Search,0.9439024390243902
2022-12-20,Email,0.03
2022-12-20,Organic,0.0
2022-12-20,Display,0.29329268292682925
2022-12-20,Display,0.5865853658536585
2022-12-20,Facebook,0.6152439024390244
2022-12-20,Email,0.03
2022-12-20,Search,0.9439024390243902
2022-12-20,Organic,0.0
2022-12-20,Email,0.03
2022-12-20,Facebook,0.6152439024390244
2022-12-20,Search,1.8878048780487804
2022-12-20,Search,1.8878048780487804
2022-12-20,Search,0.9439024390243902
2022-12-20,Search,0.9439024390243902
2022-12-20,Search,5.663414634146341
2022-12-20,Email,0.03
2022-12-20,Search,0.9439024390243902
2022-12-20,Email,0.03
2022-12-20,Search,4.7195121951219505
2022-12-20,Display,0.29329268292682925
2022-12-20,Search,1.8878048780487804
2022-12-20,Email,0.03
2022-12-20,Email,0.03
2022-12-20,Facebook,0.6152439024390244
2022-12-20,Search,1.8878048780487804
2022-12-20,Search,13.214634146341464
2022-12-20,Search,0.9439024390243902
2022-12-20,Search,4.7195121951219505
2022-12-20,Search,3.7756097560975608
2022-12-20,Email,0.03
2022-12-20,Search,2.8317073170731706
2022-12-20,Email,0.03
2022-12-20,Search,0.9439024390243902
2022-12-20,Facebook,0.6152439024390244
2022-12-20,Search,0.9439024390243902
2022-12-20,Search,1.8878048780487804
2022-12-20,Search,0.9439024390243902
2022-12-20,Organic,0.0
2022-12-20,Search,1.8878048780487804
2022-12-21,Organic,0.0
2022-12-21,Search,2.8317073170731706
2022-12-21,Email,0.03
2022-12-21,Search,5.663414634146341
2022-12-21,Display,0.5865853658536585
2022-12-21,Display,0.29329268292682925
2022-12-21,Facebook,1.2304878048780488
2022-12-21,Search,1.8878048780487804
2022-12-21,Email,0.03
2022-12-21,Organic,0.0
2022-12-21,Organic,0.0
2022-12-21,Search,0.9439024390243902
2022-12-21,Email,0.06
2022-12-21,Search,2.8317073170731706
2022-12-21,Organic,0.0
2022-12-21,Search,0.9439024390243902
2022-12-21,Search,0.9439024390243902
2022-12-21,Search,0.9439024390243902
2022-12-21,Organic,0.0
2022-12-21,Search,0.9439024390243902
2022-12-21,Search,0.9439024390243902
2022-12-21,Search,10.382926829268293
2022-12-21,Email,0.03
2022-12-21,Organic,0.0
2022-12-21,Search,0.9439024390243902
2022-12-21,Search,1.8878048780487804
2022-12-21,Search,0.9439024390243902
2022-12-21,Search,11.326829268292682
2022-12-21,Display,0.29329268292682925
2022-12-21,Search,0.9439024390243902
2022-12-21,Search,0.9439024390243902
2022-12-21,Email,0.06
2022-12-21,Email,0.03
2022-12-21,Organic,0.0
2022-12-21,Organic,0.0
2022-12-21,Search,0.9439024390243902
2022-12-21,Search,0.9439024390243902
2022-12-21,Search,0.9439024390243902
2022-12-21,Display,0.29329268292682925
2022-12-21,Organic,0.0
2022-12-21,Search,2.8317073170731706
2022-12-21,Search,0.9439024390243902
2022-12-21,Display,0.29329268292682925
2022-12-21,Search,1.8878048780487804
2022-12-21,Search,3.7756097560975608
2022-12-21,Organic,0.0
2022-12-21,Organic,0.0
2022-12-21,Search,0.9439024390243902
2022-12-21,Display,0.29329268292682925
2022-12-21,Search,0.9439024390243902
2022-12-21,Display,0.29329268292682925
2022-12-22,Facebook,0.6152439024390244
2022-12-22,Organic,0.0
2022-12-22,Search,3.7756097560975608
2022-12-22,Organic,0.0
2022-12-22,Search,0.9439024390243902
2022-12-22,Search,0.9439024390243902
2022-12-22,Facebook,0.6152439024390244
2022-12-22,Search,0.9439024390243902
2022-12-22,Email,0.03
2022-12-22,Email,0.03
2022-12-22,Organic,0.0
2022-12-22,Organic,0.0
2022-12-22,Search,0.9439024390243902
2022-12-22,Email,0.06
2022-12-22,Email,0.03
2022-12-22,Search,0.9439024390243902
2022-12-22,Email,0.03
2022-12-22,Search,0.9439024390243902
2022-12-22,Organic,0.0
2022-12-22,Search,0.9439024390243902
2022-12-22,Search,10.382926829268293
2022-12-22,Organic,0.0
2022-12-22,Email,0.06
2022-12-22,Search,6.607317073170732
2022-12-22,Email,0.03
2022-12-22,Organic,0.0
2022-12-22,Display,0.29329268292682925
2022-12-22,Search,0.9439024390243902
2022-12-22,Search,0.9439024390243902
2022-12-22,Search,0.9439024390243902
2022-12-22,Search,0.9439024390243902
2022-12-22,Facebook,0.6152439024390244
2022-12-22,Organic,0.0
2022-12-22,Search,1.8878048780487804
2022-12-22,Search,11.326829268292682
2022-12-22,Search,2.8317073170731706
2022-12-22,Email,0.06
2022-12-22,Search,0.9439024390243902
2022-12-22,Search,0.9439024390243902
2022-12-22,Search,1.8878048780487804
2022-12-22,Search,0.9439024390243902
2022-12-22,Email,0.03
2022-12-22,Facebook,1.2304878048780488
2022-12-22,Organic,0.0
2022-12-22,Display,0.29329268292682925
2022-12-22,Organic,0.0
2022-12-22,Organic,0.0
2022-12-22,Search,4.7195121951219505
2022-12-22,Search,0.9439024390243902
2022-12-22,Search,2.8317073170731706
2022-12-22,Search,0.9439024390243902
2022-12-22,Search,0.9439024390243902
2022-12-22,Organic,0.0
2022-12-22,Email,0.03
2022-12-22,Email,0.03
2022-12-22,Search,0.9439024390243902
2022-12-23,Search,0.9439024390243902
2022-12-23,Organic,0.0
2022-12-23,Search,0.9439024390243902
2022-12-23,Search,1.8878048780487804
2022-12-23,Facebook,0.6152439024390244
2022-12-23,Search,7.5512195121951216
2022-12-23,Search,1.8878048780487804
2022-12-23,Search,6.607317073170732
2022-12-23,Organic,0.0
2022-12-23,Facebook,0.6152439024390244
2022-12-23,Organic,0.0
2022-12-23,Search,2.8317073170731706
2022-12-23,Search,0.9439024390243902
2022-12-23,Organic,0.0
2022-12-23,Search,0.9439024390243902
2022-12-23,Search,4.7195121951219505
2022-12-23,Facebook,0.6152439024390244
2022-12-23,Search,2.8317073170731706
2022-12-23,Facebook,1.2304878048780488
2022-12-23,Search,0.9439024390243902
2022-12-23,Display,0.29329268292682925
2022-12-23,Facebook,0.6152439024390244
2022-12-23,Email,0.03
2022-12-23,Search,0.9439024390243902
2022-12-23,Display,0.5865853658536585
2022-12-23,Search,1.8878048780487804
2022-12-23,Search,2.8317073170731706
2022-12-23,Search,0.9439024390243902
2022-12-23,Search,0.9439024390243902
2022-12-23,Organic,0.0
2022-12-23,Search,1.8878048780487804
2022-12-23,Organic,0.0
2022-12-23,Organic,0.0
2022-12-23,Facebook,0.6152439024390244
2022-12-23,Organic,0.0
2022-12-23,Search,0.9439024390243902
2022-12-23,Email,0.06
2022-12-23,Facebook,0.6152439024390244
2022-12-23,Email,0.03
2022-12-23,Search,17.934146341463414
2022-12-23,Email,0.03
2022-12-23,Facebook,0.6152439024390244
2022-12-23,Search,4.7195121951219505
2022-12-24,Search,0.9439024390243902
2022-12-24,Search,3.7756097560975608
2022-12-24,Search,6.607317073170732
2022-12-24,Organic,0.0
2022-12-24,Search,5.663414634146341
2022-12-24,Search,6.607317073170732
2022-12-24,Search,0.9439024390243902
2022-12-24,Organic,0.0
2022-12-24,Organic,0.0
2022-12-24,Email,0.03
2022-12-24,Facebook,0.6152439024390244
2022-12-24,Search,0.9439024390243902
2022-12-24,Facebook,0.6152439024390244
2022-12-24,Organic,0.0
2022-12-24,Search,4.7195121951219505
2022-12-24,Search,0.9439024390243902
2022-12-24,Search,3.7756097560975608
2022-12-24,Organic,0.0
2022-12-24,Search,13.214634146341464
2022-12-24,Display,0.29329268292682925
2022-12-24,Search,0.9439024390243902
2022-12-24,Search,0.9439024390243902
2022-12-24,Search,0.9439024390243902
2022-12-24,Facebook,0.6152439024390244
2022-12-24,Organic,0.0
2022-12-24,Organic,0.0
2022-12-24,Email,0.03
2022-12-24,Facebook,0.6152439024390244
2022-12-24,Search,0.9439024390243902
2022-12-24,Search,0.9439024390243902
2022-12-24,Facebook,0.6152439024390244
2022-12-25,Organic,0.0
2022-12-25,Search,0.9439024390243902
2022-12-25,Organic,0.0
2022-12-25,Search,0.9439024390243902
2022-12-25,Organic,0.0
2022-12-25,Search,0.9439024390243902
2022-12-25,Facebook,0.6152439024390244
2022-12-25,Search,0.9439024390243902
2022-12-25,Search,0.9439024390243902
2022-12-25,Search,6.607317073170732
2022-12-25,Email,0.03
2022-12-25,Search,0.9439024390243902
2022-12-25,Organic,0.0
2022-12-25,Search,1.8878048780487804
2022-12-25,Organic,0.0
2022-12-25,Facebook,0.6152439024390244
2022-12-25,Search,1.8878048780487804
2022-12-25,Facebook,0.6152439024390244
2022-12-25,Email,0.03
2022-12-25,Organic,0.0
2022-12-25,Email,0.03
2022-12-25,Facebook,0.6152439024390244
2022-12-25,Search,0.9439024390243902
2022-12-25,Facebook,0.6152439024390244
2022-12-25,Organic,0.0
2022-12-25,Search,2.8317073170731706
2022-12-25,Search,0.9439024390243902
2022-12-25,Email,0.03
2022-12-25,Search,0.9439024390243902
2022-12-25,Email,0.03
2022-12-25,Search,5.663414634146341
2022-12-25,Facebook,0.6152439024390244
