order_id,date,country,device,channel,revenue
1533,2025-02-09,ES,mobile,Organic,45.65
1534,2025-02-09,ES,mobile,Referral,80.07
1535,2025-02-09,IT,desktop,Paid,117.07
1536,2025-02-09,IT,desktop,Organic,91.22
1537,2025-02-09,IT,desktop,Organic,71.65
1538,2025-02-09,IT,desktop,Organic,121.74
1539,2025-02-09,IT,desktop,Email,39.36
1540,2025-02-09,IT,mobile,Paid,52.31
1541,2025-02-09,IT,mobile,Organic,56.92
1542,2025-02-09,IT,mobile,Organic,40.67
1543,2025-02-09,IT,mobile,Organic,40.5
1544,2025-02-09,IT,mobile,Organic,36.06
1545,2025-02-09,UK,desktop,Paid,93.45
1546,2025-02-09,UK,desktop,Organic,56.3
1547,2025-02-09,UK,desktop,Organic,87.45
1548,2025-02-09,UK,desktop,Organic,100.53
1549,2025-02-09,UK,mobile,Paid,36.57
1550,2025-02-09,UK,mobile,Paid,52.92
1551,2025-02-09,UK,mobile,Paid,42.47
1552,2025-02-09,UK,mobile,Paid,64.92
1553,2025-02-09,UK,mobile,Organic,50.0
1554,2025-02-09,UK,mobile,Organic,58.59
1555,2025-02-09,UK,mobile,Email,63.19
1556,2025-02-10,FR,desktop,Paid,53.71
1557,2025-02-10,FR,desktop,Email,53.15
1558,2025-02-10,FR,desktop,Email,90.81
1559,2025-02-10,FR,desktop,Referral,53.4
1560,2025-02-10,FR,desktop,Referral,40.45
1561,2025-02-10,FR,desktop,Social,63.05
1562,2025-02-10,FR,mobile,Paid,61.41
1563,2025-02-10,FR,mobile,Organic,79.27
1564,2025-02-10,FR,mobile,Organic,59.54
1565,2025-02-10,FR,mobile,Email,48.54
1566,2025-02-10,FR,mobile,Referral,44.57
1567,2025-02-10,DE,desktop,Organic,56.19
1568,2025-02-10,DE,desktop,Organic,66.99
1569,2025-02-10,DE,desktop,Email,88.89
1570,2025-02-10,DE,mobile,Paid,49.4
1571,2025-02-10,DE,mobile,Paid,62.9
1572,2025-02-10,DE,mobile,Organic,83.08
1573,2025-02-10,ES,desktop,Paid,57.22
1574,2025-02-10,ES,desktop,Paid,57.04
1575,2025-02-10,ES,desktop,Organic,35.36
1576,2025-02-10,ES,desktop,Email,92.59
1577,2025-02-10,ES,mobile,Paid,75.76
1578,2025-02-10,ES,mobile,Organic,21.74
1579,2025-02-10,ES,mobile,Organic,62.64
1580,2025-02-10,ES,mobile,Organic,58.93
1581,2025-02-10,ES,mobile,Organic,43.86
1582,2025-02-10,ES,mobile,Organic,74.81
1583,2025-02-10,ES,mobile,Email,75.34
1584,2025-02-10,ES,mobile,Referral,64.98
1585,2025-02-10,IT,desktop,Paid,98.33
1586,2025-02-10,IT,desktop,Paid,58.46
1587,2025-02-10,IT,desktop,Organic,60.42
1588,2025-02-10,IT,desktop,Email,41.34
1589,2025-02-10,IT,desktop,Email,68.57
1590,2025-02-10,IT,mobile,Paid,63.44
1591,2025-02-10,IT,mobile,Paid,24.33
1592,2025-02-10,IT,mobile,Paid,37.6
1593,2025-02-10,IT,mobile,Paid,54.07
1594,2025-02-10,IT,mobile,Paid,32.22
1595,2025-02-10,IT,mobile,Email,73.31
1596,2025-02-10,UK,desktop,Paid,61.91
1597,2025-02-10,UK,desktop,Organic,35.32
1598,2025-02-10,UK,desktop,Email,69.98
1599,2025-02-10,UK,desktop,Social,93.54
1600,2025-02-10,UK,mobile,Paid,40.73
1601,2025-02-10,UK,mobile,Paid,46.97
1602,2025-02-10,UK,mobile,Social,39.78
1603,2025-02-11,FR,desktop,Paid,67.2
1604,2025-02-11,FR,desktop,Paid,107.84
1605,2025-02-11,FR,desktop,Paid,50.73
1606,2025-02-11,FR,desktop,Organic,55.64
1607,2025-02-11,FR,desktop,Organic,58.17
1608,2025-02-11,FR,desktop,Organic,60.0
1609,2025-02-11,FR,desktop,Email,50.12
1610,2025-02-11,FR,desktop,Email,23.01
1611,2025-02-11,FR,desktop,Referral,35.95
1612,2025-02-11,FR,desktop,Referral,45.08
1613,2025-02-11,FR,mobile,Organic,47.07
1614,2025-02-11,FR,mobile,Organic,43.56
1615,2025-02-11,FR,mobile,Organic,33.19
1616,2025-02-11,FR,mobile,Email,33.03
1617,2025-02-11,DE,desktop,Paid,63.01
1618,2025-02-11,DE,desktop,Paid,81.92
1619,2025-02-11,DE,desktop,Organic,71.8
1620,2025-02-11,DE,desktop,Organic,41.33
1621,2025-02-11,DE,desktop,Email,45.39
1622,2025-02-11,DE,desktop,Email,88.41
1623,2025-02-11,DE,mobile,Paid,63.87
1624,2025-02-11,DE,mobile,Paid,58.07
1625,2025-02-11,DE,mobile,Paid,66.7
1626,2025-02-11,DE,mobile,Organic,40.74
1627,2025-02-11,DE,mobile,Email,69.56
1628,2025-02-11,DE,mobile,Email,30.46
1629,2025-02-11,DE,mobile,Referral,45.81
1630,2025-02-11,DE,mobile,Referral,85.92
1631,2025-02-11,ES,desktop,Paid,43.93
1632,2025-02-11,ES,desktop,Email,49.84
1633,2025-02-11,ES,desktop,Email,30.87
1634,2025-02-11,ES,mobile,Paid,71.19
1635,2025-02-11,ES,mobile,Paid,76.87
1636,2025-02-11,ES,mobile,Organic,80.07
1637,2025-02-11,ES,mobile,Email,82.1
1638,2025-02-11,ES,mobile,Email,47.91
1639,2025-02-11,ES,mobile,Social,78.75
1640,2025-02-11,IT,desktop,Paid,93.64
1641,2025-02-11,IT,desktop,Paid,42.32
1642,2025-02-11,IT,desktop,Paid,70.25
1643,2025-02-11,IT,desktop,Paid,48.79
1644,2025-02-11,IT,desktop,Email,60.81
1645,2025-02-11,UK,desktop,Paid,41.61
1646,2025-02-11,UK,desktop,Paid,35.52
1647,2025-02-11,UK,desktop,Paid,50.11
1648,2025-02-11,UK,desktop,Organic,91.74
1649,2025-02-11,UK,desktop,Organic,25.48
1650,2025-02-11,UK,desktop,Social,56.27
1651,2025-02-11,UK,mobile,Paid,61.34
1652,2025-02-11,UK,mobile,Organic,26.51
1653,2025-02-11,UK,mobile,Organic,53.67
1654,2025-02-11,UK,mobile,Organic,52.16
1655,2025-02-11,UK,mobile,Organic,97.95
1656,2025-02-11,UK,mobile,Referral,30.29
1657,2025-02-11,UK,mobile,Referral,85.61
1658,2025-02-11,UK,mobile,Referral,54.51
1659,2025-02-11,UK,mobile,Social,94.93
1660,2025-02-11,UK,mobile,Social,56.19
1661,2025-02-11,UK,mobile,Social,61.16
1662,2025-02-12,FR,desktop,Paid,37.21
1663,2025-02-12,FR,desktop,Paid,59.88
1664,2025-02-12,FR,desktop,Paid,105.74
1665,2025-02-12,FR,desktop,Organic,73.83
1666,2025-02-12,FR,desktop,Organic,42.84
1667,2025-02-12,FR,desktop,Social,63.25
1668,2025-02-12,FR,mobile,Paid,41.89
1669,2025-02-12,FR,mobile,Paid,56.02
1670,2025-02-12,FR,mobile,Paid,53.1
1671,2025-02-12,FR,mobile,Paid,144.63
1672,2025-02-12,FR,mobile,Paid,70.13
1673,2025-02-12,FR,mobile,Organic,52.92
1674,2025-02-12,FR,mobile,Email,90.28
1675,2025-02-12,FR,mobile,Email,67.79
1676,2025-02-12,DE,desktop,Organic,72.37
1677,2025-02-12,DE,desktop,Email,147.94
1678,2025-02-12,DE,mobile,Paid,36.53
1679,2025-02-12,DE,mobile,Paid,77.77
1680,2025-02-12,DE,mobile,Paid,62.8
1681,2025-02-12,DE,mobile,Organic,39.86
1682,2025-02-12,DE,mobile,Organic,65.82
1683,2025-02-12,ES,desktop,Paid,36.92
1684,2025-02-12,ES,desktop,Paid,60.54
1685,2025-02-12,ES,desktop,Paid,35.14
1686,2025-02-12,ES,desktop,Paid,87.45
1687,2025-02-12,ES,desktop,Paid,49.69
1688,2025-02-12,ES,desktop,Organic,47.6
1689,2025-02-12,ES,desktop,Organic,81.68
1690,2025-02-12,ES,mobile,Paid,55.39
1691,2025-02-12,ES,mobile,Email,51.43
1692,2025-02-12,ES,mobile,Email,56.45
1693,2025-02-12,ES,mobile,Social,38.08
1694,2025-02-12,IT,desktop,Paid,77.7
1695,2025-02-12,IT,desktop,Paid,35.04
1696,2025-02-12,IT,desktop,Paid,42.16
1697,2025-02-12,IT,desktop,Email,61.92
1698,2025-02-12,IT,mobile,Email,49.79
1699,2025-02-12,UK,desktop,Paid,42.43
1700,2025-02-12,UK,desktop,Paid,71.9
1701,2025-02-12,UK,desktop,Paid,74.88
1702,2025-02-12,UK,desktop,Paid,56.46
1703,2025-02-12,UK,mobile,Paid,33.64
1704,2025-02-12,UK,mobile,Paid,38.31
1705,2025-02-12,UK,mobile,Email,57.26
1706,2025-02-12,UK,mobile,Social,69.57
1707,2025-02-13,FR,desktop,Organic,75.91
1708,2025-02-13,FR,desktop,Organic,50.71
1709,2025-02-13,FR,desktop,Organic,65.34
1710,2025-02-13,FR,desktop,Organic,99.06
1711,2025-02-13,FR,desktop,Organic,45.88
1712,2025-02-13,FR,desktop,Email,85.25
1713,2025-02-13,FR,desktop,Social,35.62
1714,2025-02-13,FR,desktop,Social,125.86
1715,2025-02-13,FR,mobile,Paid,26.59
1716,2025-02-13,FR,mobile,Organic,26.53
1717,2025-02-13,FR,mobile,Email,35.73
1718,2025-02-13,FR,mobile,Email,86.53
1719,2025-02-13,FR,mobile,Referral,77.39
1720,2025-02-13,FR,mobile,Referral,45.42
1721,2025-02-13,FR,mobile,Referral,101.38
1722,2025-02-13,FR,mobile,Social,77.53
1723,2025-02-13,DE,desktop,Organic,106.56
1724,2025-02-13,DE,desktop,Referral,46.9
1725,2025-02-13,DE,desktop,Referral,61.79
1726,2025-02-13,DE,desktop,Social,48.98
1727,2025-02-13,DE,desktop,Social,40.1
1728,2025-02-13,DE,mobile,Organic,47.24
1729,2025-02-13,DE,mobile,Organic,30.15
1730,2025-02-13,DE,mobile,Email,51.71
1731,2025-02-13,DE,mobile,Social,51.4
1732,2025-02-13,ES,desktop,Paid,65.87
1733,2025-02-13,ES,desktop,Organic,54.94
1734,2025-02-13,ES,desktop,Email,54.58
1735,2025-02-13,ES,desktop,Social,58.83
1736,2025-02-13,ES,mobile,Paid,67.71
1737,2025-02-13,ES,mobile,Paid,42.16
1738,2025-02-13,ES,mobile,Organic,62.29
1739,2025-02-13,IT,desktop,Paid,28.7
1740,2025-02-13,IT,desktop,Paid,47.01
1741,2025-02-13,IT,desktop,Organic,65.61
1742,2025-02-13,IT,desktop,Organic,77.11
1743,2025-02-13,IT,desktop,Organic,58.26
1744,2025-02-13,IT,desktop,Organic,81.39
1745,2025-02-13,IT,desktop,Referral,67.67
1746,2025-02-13,IT,desktop,Referral,50.17
1747,2025-02-13,IT,desktop,Referral,115.8
1748,2025-02-13,IT,mobile,Paid,42.26
1749,2025-02-13,IT,mobile,Organic,26.03
1750,2025-02-13,IT,mobile,Organic,28.83
1751,2025-02-13,UK,desktop,Paid,64.02
1752,2025-02-13,UK,desktop,Paid,70.64
1753,2025-02-13,UK,desktop,Paid,44.11
1754,2025-02-13,UK,desktop,Paid,52.45
1755,2025-02-13,UK,mobile,Paid,50.51
1756,2025-02-13,UK,mobile,Paid,49.43
1757,2025-02-13,UK,mobile,Paid,71.9
1758,2025-02-13,UK,mobile,Paid,59.48
1759,2025-02-13,UK,mobile,Paid,26.44
1760,2025-02-13,UK,mobile,Social,69.93
1761,2025-02-13,UK,mobile,Social,84.21
1762,2025-02-14,FR,desktop,Paid,72.78
1763,2025-02-14,FR,desktop,Paid,48.59
1764,2025-02-14,FR,desktop,Paid,77.47
1765,2025-02-14,FR,desktop,Organic,35.98
1766,2025-02-14,FR,desktop,Organic,46.73
1767,2025-02-14,FR,desktop,Email,76.25
1768,2025-02-14,FR,desktop,Email,43.8
1769,2025-02-14,FR,desktop,Email,64.84
1770,2025-02-14,FR,desktop,Email,67.86
1771,2025-02-14,FR,desktop,Email,64.95
1772,2025-02-14,FR,desktop,Referral,32.46
1773,2025-02-14,FR,desktop,Referral,57.26
1774,2025-02-14,FR,mobile,Paid,55.46
1775,2025-02-14,FR,mobile,Paid,51.67
1776,2025-02-14,FR,mobile,Paid,47.71
1777,2025-02-14,FR,mobile,Paid,55.21
1778,2025-02-14,FR,mobile,Organic,57.22
1779,2025-02-14,FR,mobile,Organic,53.22
1780,2025-02-14,FR,mobile,Organic,70.84
1781,2025-02-14,FR,mobile,Email,68.34
1782,2025-02-14,FR,mobile,Social,36.11
1783,2025-02-14,FR,mobile,Social,43.55
1784,2025-02-14,FR,mobile,Social,62.77
1785,2025-02-14,DE,desktop,Paid,61.82
1786,2025-02-14,DE,desktop,Organic,76.2
1787,2025-02-14,DE,desktop,Organic,34.38
1788,2025-02-14,DE,desktop,Organic,77.97
1789,2025-02-14,DE,desktop,Email,38.61
1790,2025-02-14,DE,mobile,Paid,61.4
1791,2025-02-14,DE,mobile,Paid,57.44
1792,2025-02-14,DE,mobile,Organic,79.03
1793,2025-02-14,DE,mobile,Organic,85.25
1794,2025-02-14,DE,mobile,Organic,59.56
1795,2025-02-14,DE,mobile,Email,53.98
1796,2025-02-14,DE,mobile,Referral,38.43
1797,2025-02-14,DE,mobile,Referral,68.65
1798,2025-02-14,DE,mobile,Referral,82.08
1799,2025-02-14,ES,desktop,Paid,41.25
1800,2025-02-14,ES,desktop,Organic,74.93
1801,2025-02-14,ES,desktop,Email,42.07
1802,2025-02-14,ES,mobile,Paid,30.9
1803,2025-02-14,ES,mobile,Organic,81.59
1804,2025-02-14,ES,mobile,Referral,61.64
1805,2025-02-14,IT,desktop,Organic,36.77
1806,2025-02-14,IT,desktop,Email,38.87
1807,2025-02-14,IT,mobile,Paid,46.93
1808,2025-02-14,IT,mobile,Paid,54.46
1809,2025-02-14,IT,mobile,Organic,67.56
1810,2025-02-14,UK,desktop,Paid,66.25
1811,2025-02-14,UK,desktop,Paid,60.77
1812,2025-02-14,UK,desktop,Paid,35.82
1813,2025-02-14,UK,desktop,Organic,122.78
1814,2025-02-14,UK,mobile,Organic,63.2
1815,2025-02-14,UK,mobile,Email,80.8
1816,2025-02-14,UK,mobile,Referral,77.66
1817,2025-02-15,FR,desktop,Organic,33.06
1818,2025-02-15,FR,desktop,Organic,42.67
1819,2025-02-15,FR,desktop,Organic,51.18
1820,2025-02-15,FR,desktop,Organic,51.14
1821,2025-02-15,FR,desktop,Organic,52.03
1822,2025-02-15,FR,desktop,Organic,43.27
1823,2025-02-15,FR,desktop,Email,60.53
1824,2025-02-15,FR,desktop,Email,31.34
1825,2025-02-15,FR,desktop,Referral,47.69
1826,2025-02-15,FR,mobile,Paid,43.18
1827,2025-02-15,FR,mobile,Organic,96.36
1828,2025-02-15,FR,mobile,Organic,97.49
1829,2025-02-15,FR,mobile,Email,74.46
1830,2025-02-15,FR,mobile,Referral,39.68
1831,2025-02-15,DE,desktop,Paid,100.99
1832,2025-02-15,DE,desktop,Paid,93.38
1833,2025-02-15,DE,desktop,Organic,54.46
1834,2025-02-15,DE,desktop,Organic,68.9
1835,2025-02-15,DE,mobile,Paid,52.36
1836,2025-02-15,DE,mobile,Paid,44.13
1837,2025-02-15,DE,mobile,Paid,78.1
1838,2025-02-15,DE,mobile,Organic,106.29
1839,2025-02-15,DE,mobile,Organic,91.88
1840,2025-02-15,DE,mobile,Email,56.15
1841,2025-02-15,ES,desktop,Paid,62.46
1842,2025-02-15,ES,desktop,Organic,37.63
1843,2025-02-15,ES,desktop,Organic,42.5
1844,2025-02-15,ES,desktop,Organic,42.68
1845,2025-02-15,ES,desktop,Email,53.08
1846,2025-02-15,ES,mobile,Organic,50.63
1847,2025-02-15,ES,mobile,Referral,42.67
1848,2025-02-15,ES,mobile,Social,53.91
1849,2025-02-15,IT,desktop,Paid,67.19
1850,2025-02-15,IT,desktop,Social,48.03
1851,2025-02-15,IT,desktop,Social,49.75
1852,2025-02-15,IT,desktop,Social,71.24
1853,2025-02-15,IT,mobile,Paid,45.3
1854,2025-02-15,IT,mobile,Paid,73.62
1855,2025-02-15,UK,desktop,Paid,99.53
1856,2025-02-15,UK,desktop,Paid,36.46
1857,2025-02-15,UK,desktop,Paid,44.19
1858,2025-02-15,UK,desktop,Organic,69.43
1859,2025-02-15,UK,desktop,Organic,47.23
1860,2025-02-15,UK,mobile,Paid,43.45
1861,2025-02-15,UK,mobile,Paid,53.38
1862,2025-02-15,UK,mobile,Organic,81.76
1863,2025-02-16,FR,desktop,Paid,64.7
1864,2025-02-16,FR,desktop,Organic,79.28
1865,2025-02-16,FR,desktop,Referral,62.01
1866,2025-02-16,FR,mobile,Paid,65.26
1867,2025-02-16,FR,mobile,Paid,69.12
1868,2025-02-16,FR,mobile,Paid,61.81
1869,2025-02-16,FR,mobile,Organic,52.92
1870,2025-02-16,FR,mobile,Organic,53.12
1871,2025-02-16,FR,mobile,Organic,32.61
1872,2025-02-16,FR,mobile,Social,124.32
1873,2025-02-16,DE,desktop,Paid,79.96
1874,2025-02-16,DE,desktop,Organic,65.21
1875,2025-02-16,DE,desktop,Organic,112.42
1876,2025-02-16,DE,desktop,Email,76.31
1877,2025-02-16,DE,desktop,Social,63.05
1878,2025-02-16,ES,desktop,Paid,56.27
1879,2025-02-16,ES,desktop,Organic,77.75
1880,2025-02-16,ES,desktop,Organic,107.36
1881,2025-02-16,ES,desktop,Email,35.03
1882,2025-02-16,ES,desktop,Email,37.42
1883,2025-02-16,ES,desktop,Email,58.6
1884,2025-02-16,ES,mobile,Organic,69.75
1885,2025-02-16,IT,desktop,Organic,33.4
1886,2025-02-16,IT,desktop,Organic,89.91
1887,2025-02-16,IT,mobile,Paid,49.68
1888,2025-02-16,IT,mobile,Organic,66.32
1889,2025-02-16,IT,mobile,Organic,29.61
1890,2025-02-16,IT,mobile,Referral,25.52
1891,2025-02-16,UK,desktop,Paid,62.43
1892,2025-02-16,UK,desktop,Paid,58.42
1893,2025-02-16,UK,desktop,Paid,60.98
1894,2025-02-16,UK,desktop,Paid,45.12
1895,2025-02-16,UK,desktop,Organic,64.45
1896,2025-02-16,UK,mobile,Organic,67.37
1897,2025-02-16,UK,mobile,Organic,53.82
1898,2025-02-17,FR,desktop,Organic,60.57
1899,2025-02-17,FR,desktop,Organic,97.29
1900,2025-02-17,FR,desktop,Email,56.6
1901,2025-02-17,FR,desktop,Email,64.99
1902,2025-02-17,FR,desktop,Social,208.37
1903,2025-02-17,FR,mobile,Organic,72.74
1904,2025-02-17,FR,mobile,Organic,54.04
1905,2025-02-17,FR,mobile,Organic,45.58
1906,2025-02-17,FR,mobile,Email,69.75
1907,2025-02-17,DE,desktop,Organic,58.34
1908,2025-02-17,DE,desktop,Organic,73.68
1909,2025-02-17,DE,desktop,Organic,63.12
1910,2025-02-17,DE,desktop,Organic,49.88
1911,2025-02-17,DE,desktop,Organic,56.19
1912,2025-02-17,DE,desktop,Referral,76.09
1913,2025-02-17,DE,desktop,Social,36.37
1914,2025-02-17,DE,mobile,Paid,67.06
1915,2025-02-17,DE,mobile,Organic,57.77
1916,2025-02-17,DE,mobile,Social,36.85
1917,2025-02-17,ES,desktop,Paid,59.78
1918,2025-02-17,ES,desktop,Paid,77.39
1919,2025-02-17,ES,mobile,Paid,32.53
1920,2025-02-17,ES,mobile,Paid,57.51
1921,2025-02-17,ES,mobile,Organic,71.41
1922,2025-02-17,IT,desktop,Organic,72.7
1923,2025-02-17,IT,mobile,Organic,45.63
1924,2025-02-17,IT,mobile,Organic,76.75
1925,2025-02-17,IT,mobile,Organic,37.27
1926,2025-02-17,IT,mobile,Email,54.73
1927,2025-02-17,UK,desktop,Paid,64.32
1928,2025-02-17,UK,desktop,Organic,79.51
1929,2025-02-17,UK,mobile,Social,68.31
1930,2025-02-18,FR,desktop,Paid,65.03
1931,2025-02-18,FR,desktop,Organic,48.81
1932,2025-02-18,FR,desktop,Email,45.88
1933,2025-02-18,FR,desktop,Email,69.8
1934,2025-02-18,FR,desktop,Referral,29.72
1935,2025-02-18,FR,desktop,Social,44.52
1936,2025-02-18,FR,desktop,Social,54.24
1937,2025-02-18,FR,mobile,Paid,77.04
1938,2025-02-18,FR,mobile,Paid,71.62
1939,2025-02-18,FR,mobile,Paid,73.36
1940,2025-02-18,FR,mobile,Email,45.94
1941,2025-02-18,DE,desktop,Paid,22.92
1942,2025-02-18,DE,desktop,Paid,22.11
1943,2025-02-18,DE,desktop,Organic,67.33
1944,2025-02-18,DE,desktop,Organic,63.43
1945,2025-02-18,DE,desktop,Organic,23.69
1946,2025-02-18,DE,desktop,Email,58.51
1947,2025-02-18,DE,desktop,Social,52.28
1948,2025-02-18,DE,mobile,Paid,82.24
1949,2025-02-18,DE,mobile,Paid,58.69
1950,2025-02-18,DE,mobile,Paid,65.11
1951,2025-02-18,DE,mobile,Organic,40.08
1952,2025-02-18,DE,mobile,Organic,57.57
1953,2025-02-18,DE,mobile,Organic,36.8
1954,2025-02-18,DE,mobile,Organic,80.74
1955,2025-02-18,DE,mobile,Email,68.96
1956,2025-02-18,DE,mobile,Email,66.4
1957,2025-02-18,DE,mobile,Email,41.93
1958,2025-02-18,ES,desktop,Paid,54.24
1959,2025-02-18,ES,desktop,Paid,39.56
1960,2025-02-18,ES,desktop,Organic,123.65
1961,2025-02-18,ES,desktop,Organic,75.71
1962,2025-02-18,ES,desktop,Organic,56.34
1963,2025-02-18,ES,desktop,Referral,45.08
1964,2025-02-18,ES,mobile,Paid,65.65
1965,2025-02-18,ES,mobile,Organic,39.15
1966,2025-02-18,ES,mobile,Organic,50.14
1967,2025-02-18,ES,mobile,Referral,53.18
1968,2025-02-18,ES,mobile,Social,56.29
1969,2025-02-18,IT,desktop,Paid,64.27
1970,2025-02-18,IT,desktop,Paid,81.92
1971,2025-02-18,IT,desktop,Paid,55.14
1972,2025-02-18,IT,desktop,Referral,79.97
1973,2025-02-18,IT,desktop,Social,108.14
1974,2025-02-18,IT,mobile,Paid,106.9
1975,2025-02-18,IT,mobile,Organic,77.82
1976,2025-02-18,IT,mobile,Organic,48.22
1977,2025-02-18,IT,mobile,Organic,113.14
1978,2025-02-18,UK,desktop,Paid,112.8
1979,2025-02-18,UK,desktop,Paid,53.23
1980,2025-02-18,UK,desktop,Paid,45.89
1981,2025-02-18,UK,desktop,Organic,42.56
1982,2025-02-18,UK,desktop,Organic,45.39
1983,2025-02-18,UK,mobile,Paid,40.47
1984,2025-02-18,UK,mobile,Organic,71.34
1985,2025-02-18,UK,mobile,Organic,39.29
1986,2025-02-18,UK,mobile,Email,109.09
1987,2025-02-19,FR,desktop,Paid,39.31
1988,2025-02-19,FR,desktop,Paid,79.22
1989,2025-02-19,FR,desktop,Paid,55.6
1990,2025-02-19,FR,desktop,Organic,82.03
1991,2025-02-19,FR,desktop,Organic,97.78
1992,2025-02-19,FR,desktop,Social,25.7
1993,2025-02-19,FR,mobile,Paid,85.49
1994,2025-02-19,FR,mobile,Organic,64.3
1995,2025-02-19,FR,mobile,Referral,85.01
1996,2025-02-19,DE,desktop,Paid,52.41
1997,2025-02-19,DE,desktop,Organic,46.79
1998,2025-02-19,DE,desktop,Organic,61.39
1999,2025-02-19,DE,desktop,Email,53.85
2000,2025-02-19,DE,mobile,Paid,58.87
2001,2025-02-19,DE,mobile,Paid,37.52
2002,2025-02-19,DE,mobile,Paid,41.78
2003,2025-02-19,DE,mobile,Paid,44.38
2004,2025-02-19,DE,mobile,Organic,39.3
2005,2025-02-19,DE,mobile,Organic,66.89
2006,2025-02-19,DE,mobile,Social,83.57
2007,2025-02-19,ES,desktop,Paid,54.88
2008,2025-02-19,ES,desktop,Paid,38.47
2009,2025-02-19,ES,desktop,Paid,62.4
2010,2025-02-19,ES,desktop,Paid,69.32
2011,2025-02-19,ES,desktop,Paid,44.79
2012,2025-02-19,ES,desktop,Social,42.6
2013,2025-02-19,ES,mobile,Paid,99.42
2014,2025-02-19,ES,mobile,Paid,59.03
2015,2025-02-19,ES,mobile,Paid,48.34
2016,2025-02-19,ES,mobile,Organic,53.98
2017,2025-02-19,ES,mobile,Organic,42.7
2018,2025-02-19,ES,mobile,Organic,104.9
2019,2025-02-19,IT,desktop,Paid,43.08
2020,2025-02-19,IT,desktop,Paid,42.04
2021,2025-02-19,IT,desktop,Organic,50.03
2022,2025-02-19,IT,desktop,Organic,47.23
2023,2025-02-19,IT,desktop,Organic,69.23
2024,2025-02-19,IT,desktop,Organic,108.06
2025,2025-02-19,IT,desktop,Organic,59.44
2026,2025-02-19,IT,desktop,Organic,84.26
2027,2025-02-19,IT,mobile,Paid,72.56
2028,2025-02-19,IT,mobile,Paid,73.39
2029,2025-02-19,IT,mobile,Paid,47.48
2030,2025-02-19,IT,mobile,Organic,67.85
2031,2025-02-19,IT,mobile,Referral,44.09
2032,2025-02-19,UK,desktop,Paid,50.61
2033,2025-02-19,UK,desktop,Organic,59.9
2034,2025-02-19,UK,desktop,Organic,148.76
2035,2025-02-19,UK,desktop,Organic,56.31
2036,2025-02-19,UK,desktop,Organic,60.87
2037,2025-02-19,UK,desktop,Email,88.06
2038,2025-02-19,UK,desktop,Referral,32.47
2039,2025-02-19,UK,mobile,Paid,76.64
2040,2025-02-19,UK,mobile,Organic,55.06
2041,2025-02-19,UK,mobile,Organic,45.75
2042,2025-02-19,UK,mobile,Email,32.18
2043,2025-02-19,UK,mobile,Email,66.9
2044,2025-02-20,FR,desktop,Paid,54.98
2045,2025-02-20,FR,desktop,Paid,57.17
2046,2025-02-20,FR,desktop,Paid,35.98
2047,2025-02-20,FR,desktop,Organic,51.05
2048,2025-02-20,FR,desktop,Organic,44.18
2049,2025-02-20,FR,desktop,Organic,62.8
2050,2025-02-20,FR,desktop,Organic,41.53
2051,2025-02-20,FR,desktop,Referral,80.67
2052,2025-02-20,FR,desktop,Referral,130.86
2053,2025-02-20,FR,mobile,Paid,51.6
2054,2025-02-20,FR,mobile,Organic,50.57
2055,2025-02-20,FR,mobile,Organic,64.71
2056,2025-02-20,FR,mobile,Organic,69.16
2057,2025-02-20,FR,mobile,Organic,44.67
2058,2025-02-20,FR,mobile,Organic,44.13
2059,2025-02-20,FR,mobile,Email,49.22
2060,2025-02-20,FR,mobile,Email,54.71
2061,2025-02-20,FR,mobile,Email,84.86
2062,2025-02-20,FR,mobile,Email,51.89
2063,2025-02-20,DE,desktop,Paid,69.81
2064,2025-02-20,DE,desktop,Organic,57.06
2065,2025-02-20,DE,desktop,Organic,56.81
2066,2025-02-20,DE,desktop,Organic,47.41
2067,2025-02-20,DE,desktop,Organic,47.26
2068,2025-02-20,DE,mobile,Paid,74.78
2069,2025-02-20,DE,mobile,Organic,85.31
2070,2025-02-20,DE,mobile,Organic,96.44
2071,2025-02-20,DE,mobile,Email,79.68
2072,2025-02-20,ES,desktop,Paid,69.73
2073,2025-02-20,ES,desktop,Paid,54.26
2074,2025-02-20,ES,desktop,Organic,58.17
2075,2025-02-20,ES,mobile,Paid,48.38
2076,2025-02-20,ES,mobile,Organic,81.38
2077,2025-02-20,ES,mobile,Organic,55.29
2078,2025-02-20,ES,mobile,Organic,99.25
2079,2025-02-20,ES,mobile,Email,55.82
2080,2025-02-20,ES,mobile,Social,102.13
2081,2025-02-20,IT,desktop,Paid,132.12
2082,2025-02-20,IT,desktop,Paid,47.74
2083,2025-02-20,IT,desktop,Organic,30.11
2084,2025-02-20,IT,desktop,Organic,123.68
2085,2025-02-20,IT,desktop,Email,77.65
2086,2025-02-20,IT,desktop,Referral,22.83
2087,2025-02-20,IT,mobile,Paid,99.88
2088,2025-02-20,IT,mobile,Paid,41.18
2089,2025-02-20,IT,mobile,Organic,38.28
2090,2025-02-20,IT,mobile,Social,59.13
2091,2025-02-20,UK,desktop,Paid,88.64
2092,2025-02-20,UK,desktop,Paid,67.93
2093,2025-02-20,UK,desktop,Organic,80.29
2094,2025-02-20,UK,desktop,Social,59.23
2095,2025-02-20,UK,desktop,Social,47.27
2096,2025-02-20,UK,desktop,Social,81.59
